Cell_Type,TF_motif,Mean_in_class,Mean_other,Cohens_d,RankBiserial_AUC,p_value,n_in_class,FDR,Significant,Assoc_Strength
NK cells,REL,-0.42254237197635175,0.06064117141585668,-0.32040655403602497,0.40586354295294713,3.935870172080682e-12,479,7.66095247325027e-12,False,0.0
NK cells,BCL6,-0.30898681151430346,0.017670315113508236,-0.3210307014544486,0.41075313535381236,4.735646989894352e-11,479,8.882905758513004e-11,False,0.0
NK cells,FOSB::JUN,-0.3464373663281421,0.09769172334695601,-0.3232003760522505,0.4086041758173869,1.612087034966434e-11,479,3.078104834107688e-11,False,0.0
NK cells,SNAI1,-0.649453902428818,-0.06518874320143014,-0.3245915654826765,0.3964610601851817,2.3008414747488167e-14,479,4.78130693725409e-14,False,0.0
NK cells,FOSL1::JUN(var.2),-0.3423128043501411,0.09550669186679307,-0.3249405429557913,0.40929504734767863,2.2856431620347393e-11,479,4.339611559639867e-11,False,0.0
NK cells,JDP2(var.2),-0.3532280309435706,0.10169709087111826,-0.3260116260274439,0.40754313175505225,9.383807367432658e-12,479,1.8070863688068792e-11,False,0.0
NK cells,TCF4,-0.7463473867529148,-0.10662002518564989,-0.327191399838205,0.39270308069434723,2.58181074643067e-15,479,5.4921168664871144e-15,False,0.0
NK cells,PITX1,-0.307768352067062,0.030023083057399556,-0.3289029683544712,0.40841155551068614,1.461903821468048e-11,479,2.7953038098580917e-11,False,0.0
NK cells,DMRTC2,-0.335968327218081,0.017923821317735053,-0.32938259831907596,0.40561014805143336,3.4478281566252296e-12,479,6.726090994072169e-12,False,0.0
NK cells,ZBTB6,-0.28538328962775844,0.04252044304434033,-0.334087944669931,0.4047876819439432,2.2382242138302964e-12,479,4.38327936551664e-12,False,0.0
NK cells,LEF1,-0.5587658934796159,0.0129222073911104,-0.3343334660849983,0.4077668927632275,1.0523409133261627e-11,479,2.0217337774537772e-11,False,0.0
NK cells,FOS::JUN(var.2),-0.3891703746443142,0.09668042558751164,-0.33565607910878453,0.4091606902888978,2.1360365175473715e-11,479,4.059372357912948e-11,False,0.0
NK cells,HSF1,-0.3304599212317116,0.019481913843523827,-0.336185168938413,0.3995856779895764,1.3389436170145503e-13,479,2.710037956198534e-13,False,0.0
NK cells,NFIC::TLX1,-0.3470289515554937,0.05033946360788312,-0.3362644377110212,0.40268091303532183,7.279518075486098e-13,479,1.4473184340745334e-12,False,0.0
NK cells,KLF11,-0.238692651616934,0.01972362492112217,-0.3375655405479642,0.40335571194549774,1.0458404826320665e-12,479,2.0671571044110115e-12,False,0.0
NK cells,RXRB(var.2),-0.3008921463835905,0.06021926103807126,-0.3426953877872028,0.3991306219325467,1.039392048991122e-13,479,2.11219499257563e-13,False,0.0
NK cells,SMAD5,-0.3387400027996745,0.010413835725978324,-0.34283604874117024,0.4041226772866504,1.5741267057718821e-12,479,3.0932086700111876e-12,False,0.0
NK cells,ZNF263,-0.2570785983959323,0.02573349916906027,-0.3439957118502637,0.4013601957042407,3.5567722216855003e-13,479,7.124109113336403e-13,False,0.0
NK cells,E2F6,-0.23282164889072582,0.005295388593949815,-0.34534882321340293,0.4028313427142185,7.893583598721475e-13,479,1.566328555195051e-12,False,0.0
NK cells,MZF1(var.2),-0.3009325257000797,0.02746471723846888,-0.3458180858192891,0.40525956402515667,2.869148649237485e-12,479,5.6052995822379836e-12,False,0.0
NK cells,SNAI2,-0.660319156609758,-0.04349296309115818,-0.3467629984119715,0.38665600851045234,6.521657644858886e-17,479,1.4530080854129434e-16,False,0.0
NK cells,STAT1::STAT2,-0.6232390994039869,0.03187234133706933,-0.3502155925147743,0.3993189729495292,1.1544108944803206e-13,479,2.3447522485277997e-13,False,0.0
NK cells,TEAD3,-0.3361354145282056,0.033742613238110536,-0.35242435043067355,0.3994525766042421,1.243490963651058e-13,479,2.521886936808111e-13,False,0.0
NK cells,ATF7,-0.3768151018021359,0.1023339712690183,-0.35488723117178045,0.3990366975587448,9.863223603029086e-14,479,2.0073743811798633e-13,False,0.0
NK cells,RARA(var.2),-0.37833883112400324,0.05881928528907022,-0.359119956027243,0.39319630922415205,3.4552306517804447e-15,479,7.334660659550724e-15,False,0.0
NK cells,RARG(var.3),-0.33405137698677523,0.05554602430210705,-0.35931362489544305,0.3985201135028342,7.387031966160875e-14,479,1.5110177621378614e-13,False,0.0
NK cells,GMEB2,-0.35029791782132585,0.050185673893548145,-0.3605213515270477,0.3957184549088921,1.5023430059038902e-14,479,3.1364704860098766e-14,False,0.0
NK cells,NR2F1(var.2),-0.36833527958365697,0.057891567761833226,-0.36404321043271176,0.39427116569439874,6.490892209174002e-15,479,1.3685330838102144e-14,False,0.0
NK cells,STAT1,-0.3649256437521918,0.03501363987673353,-0.3644303062561031,0.39551026425145414,1.3324198474984415e-14,479,2.7860313710484205e-14,False,0.0
NK cells,RARB(var.3),-0.3445282048440631,0.07222980152922552,-0.37405345409501833,0.39022161882927536,5.843137755200681e-16,479,1.2703565479603416e-15,False,0.0
NK cells,BCL6B,-0.35557141304079576,0.025428845216477647,-0.3744951269856258,0.3976142706784931,4.43425850623208e-14,479,9.148908677315143e-14,False,0.0
NK cells,MZF1,-0.3654935153186787,0.033208798324859165,-0.3761698430752524,0.3905649199495621,7.1907110359625285e-16,479,1.5591434539927326e-15,False,0.0
NK cells,FOSL2::JUNB(var.2),-0.4140086816436062,0.10619124950341265,-0.3779699828956933,0.3911264571148592,1.0083219788396694e-15,479,2.1688839587375345e-15,False,0.0
NK cells,FOSL2::JUN(var.2),-0.44666082640669647,0.10690776641142667,-0.3795812547326939,0.3919516857039318,1.6521289214955638e-15,479,3.531174652071342e-15,False,0.0
NK cells,RFX4,-0.39392006850233835,0.017389578138536768,-0.3836498297858567,0.38899507700668545,2.7695278608346997e-16,479,6.073447005386014e-16,False,0.0
NK cells,RFX5,-0.39298936299684595,0.02262728468808512,-0.38427544921909235,0.3881726108991953,1.6711785891513724e-16,479,3.692839198092001e-16,False,0.0
NK cells,FOSL2::JUND(var.2),-0.4608908298809602,0.10347609411197879,-0.38594582161971497,0.39026782761210843,6.008874542981038e-16,479,1.3049869243639977e-15,False,0.0
NK cells,SNAI3,-0.7303512089711873,-0.05368530196642555,-0.3860651792676873,0.37867494808418134,3.7624480761710806e-19,479,8.944103946056517e-19,False,0.0
NK cells,TCF7L1,-0.5167379762222981,0.004142902259992624,-0.3895579450936093,0.3861263654506976,4.681425054124068e-17,479,1.0464666170710485e-16,False,0.0
NK cells,KLF13,-0.31405942626177086,0.06462841031682015,-0.3942742433898362,0.3920059307968227,1.7064148816348797e-15,479,3.645276985794469e-15,False,0.0
NK cells,HNF4A(var.2),-0.40541613197924437,0.05553176857388491,-0.4003941868316986,0.3849929945978417,2.2913093321418255e-17,479,5.16470058932915e-17,False,0.0
NK cells,RFX1,-0.398058476165611,0.02701350948524007,-0.40651486991617913,0.38293444354956785,6.149490464122812e-18,479,1.41207936537122e-17,False,0.0
NK cells,FOSB::JUNB(var.2),-0.4360775543747088,0.09307346215425233,-0.40687803368083275,0.38254493364644804,4.782331675892326e-18,479,1.1006435700034329e-17,False,0.0
NK cells,SOX4,-0.4010601547536975,0.017456873708991554,-0.40848726243938843,0.3820956536872725,3.574740113288175e-18,479,8.262708630931142e-18,False,0.0
NK cells,RXRB,-0.4018000111616952,0.060858465184808405,-0.40985651922180605,0.3788525003095235,4.235390360623781e-19,479,1.0044776904503996e-18,False,0.0
NK cells,ZNF354C,-0.34323611159308764,0.03420781721937645,-0.4103595185801453,0.38310822875457035,6.8777420990853535e-18,479,1.5766200868498212e-17,False,0.0
NK cells,TEAD1,-0.3878666140109142,0.04846444761630866,-0.4132135303563177,0.3840311487377845,1.2428023118475016e-17,479,2.828109197826205e-17,False,0.0
NK cells,HNF4A,-0.41923896732198335,0.05354668621210484,-0.41349663612150334,0.3789532053199368,4.529258334452997e-19,479,1.0735430123723973e-18,False,0.0
NK cells,SOX13,-0.4040761783111734,0.05014732815681127,-0.4141530520561361,0.3809640407772418,1.709245462107788e-18,479,3.990540761504968e-18,False,0.0
NK cells,MEF2D,-0.5391999031136615,0.029045875450053,-0.4245845295233882,0.370439990487018,1.2871134779533237e-21,479,3.2225625815588785e-21,False,0.0
NK cells,RBPJ,-0.38602580938391856,0.038859994161442826,-0.43512218424776156,0.3767454802662128,1.0278112709707923e-19,479,2.467967004360727e-19,False,0.0
NK cells,ELF3,-0.6650325745595969,0.07758329895424534,-0.4409532516235568,0.3695117966753283,6.633639087282816e-22,479,1.6722556851804532e-21,False,0.0
NK cells,MEF2B,-0.5995910831558031,0.0384448987098805,-0.44366579053144045,0.36582388376281133,4.551090727845592e-23,479,1.186450585364901e-22,False,0.0
NK cells,SP8,-0.31493958762515323,0.02487704407049318,-0.44442124345683615,0.36857380861075556,3.379128539143195e-22,479,8.593308654540144e-22,False,0.0
NK cells,PRDM1,-0.4240005067873196,0.0241154380292617,-0.4456405480465376,0.37067354574807626,1.5196147783227344e-21,479,3.797629025999866e-21,False,0.0
NK cells,JUN,-0.7993697870507477,0.1558196262881955,-0.44904010064627736,0.3857808041182071,3.767795632433512e-17,479,8.431693102226766e-17,False,0.0
NK cells,ZNF460,-0.28049411915002065,0.038394846681268587,-0.4521293593656344,0.3701735365816601,1.0645993652498357e-21,479,2.670408575202006e-21,False,0.0
NK cells,TEAD2,-0.4369950956827935,0.04229332187661558,-0.45891278507671274,0.3701147710643615,1.0209020631115953e-21,479,2.562388180737912e-21,False,0.0
NK cells,PLAG1,-0.35316372837503907,0.033904559709867416,-0.4614428886838901,0.370611766614506,1.4543531615447157e-21,479,3.636781762428875e-21,False,0.0
NK cells,THRB,-0.4472692099919369,0.0628976641402829,-0.46449055595394606,0.36391877600970585,1.1080291270271752e-23,479,2.9282076080678973e-23,False,0.0
NK cells,ELF5,-0.7415700514626175,0.09934999018832484,-0.4651356805353452,0.3658050486611131,4.4883935699814475e-23,479,1.171615508654512e-22,False,0.0
NK cells,RXRG,-0.4621107832902291,0.057481967692023066,-0.46534361799409374,0.36250112068855106,3.823586407952812e-24,479,1.0137765797232686e-23,False,0.0
NK cells,NR2F1,-0.6646841526455333,0.11453576120232793,-0.4681155046121341,0.36519479136608984,2.860529687404094e-23,479,7.505644043603739e-23,False,0.0
NK cells,STAT3,-0.45753573541518266,0.03892979319961326,-0.4691726053663115,0.36786611105628003,2.0249770034206994e-22,479,5.17892348662462e-22,False,0.0
NK cells,ZNF16,-0.4175271823550613,0.03628154707555297,-0.46945898327732055,0.3702830313061992,1.1510117299382469e-21,479,2.8853738905391244e-21,False,0.0
NK cells,NFIX(var.2),-0.44634792227293857,0.05384209876112328,-0.4748340846057438,0.3588516313834985,2.351303455263638e-25,479,6.414951975722643e-25,False,0.0
NK cells,HSF2,-0.48440405148980303,0.0463584546959452,-0.4767611271232536,0.36097623085506086,1.2027954379444814e-24,479,3.2271288739544904e-24,False,0.0
NK cells,SP2,-0.33383458819517126,0.028463723111469382,-0.48406193717499846,0.36615739063021496,5.816384102703652e-23,479,1.5104679126790101e-22,False,0.0
NK cells,IRF1,-0.8010272160106181,0.0425029582854205,-0.48800257845869716,0.3592140187401728,3.1114863729071583e-25,479,8.454717169094938e-25,False,0.0
NK cells,KLF4,-0.2830434547619155,0.01151371250318387,-0.4938244071642919,0.3563342572578553,3.293864260753972e-26,479,9.172040467316291e-26,False,0.0
NK cells,NR2C2,-0.4230635158437382,0.05063668146233025,-0.4955672658172647,0.3560592647730609,2.651927185371336e-26,479,7.410012011058305e-26,False,0.0
NK cells,RFX2,-0.5074565283017236,0.036708202680855735,-0.49613784541835537,0.35559516786721607,1.8377056696971689e-26,479,5.142017385611857e-26,False,0.0
NK cells,SP9,-0.32259236831924915,0.010520151458751983,-0.49969837689009233,0.3590158734703072,2.6698412456220078e-25,479,7.279095471554342e-25,False,0.0
NK cells,ZNF140,-0.5185357566589365,0.05098358373286089,-0.504858538367734,0.3564972436712175,3.7447327281678e-26,479,1.042034980616707e-25,False,0.0
NK cells,ZNF148,-0.27083449349045347,0.0010536871109361322,-0.5082846487713578,0.3575356856115142,8.451644304477607e-26,479,2.3389434237972913e-25,False,0.0
NK cells,KLF5,-0.2755860351165706,0.017111270027423738,-0.5089742316442742,0.3516885166403101,8.006948061180421e-28,479,2.2992272431182387e-27,False,0.0
NK cells,TEAD4,-0.5147922133169384,0.047045642144012176,-0.5127745334437745,0.35442513134972087,7.252086414467712e-27,479,2.044734608566994e-26,False,0.0
NK cells,KLF14,-0.38484987100583945,0.035622279406510936,-0.5162428175931577,0.35333922495314457,3.0396166816105718e-27,479,8.648585860616297e-27,False,0.0
NK cells,THAP11,-0.48145594662489866,0.020498486909098584,-0.5175027538841217,0.35423100423488424,6.210896055341056e-27,479,1.7548383687087928e-26,False,0.0
NK cells,RELB,-0.5274051708950491,0.05580847687881756,-0.5185209791414049,0.3549605505073297,1.1108336255583409e-26,479,3.11896797294174e-26,False,0.0
NK cells,MAZ,-0.37521830679489254,0.005583448754030003,-0.5203712292102606,0.350843448410782,4.0216395525021166e-28,479,1.1622538306731117e-27,False,0.0
NK cells,RFX3,-0.5245526522483982,0.02619057183930203,-0.5244797098339089,0.3500282652092818,2.062200661282777e-28,479,6.002635881690732e-28,False,0.0
NK cells,KLF10,-0.3644124376257867,0.0549055532357245,-0.5259719410432301,0.3534125562824231,3.224096685053009e-27,479,9.1606005531773e-27,False,0.0
NK cells,EHF,-1.0884963685451092,0.12422093116855489,-0.5312301882128367,0.3500840171103087,2.1588331246736194e-28,479,6.270379628449005e-28,False,0.0
NK cells,PITX2,-0.5370002103431541,0.051511818887074685,-0.5348129176365353,0.34648073658808914,1.0811036986829586e-29,479,3.2377095224805706e-29,False,0.0
NK cells,NFIC(var.2),-0.5908676795227137,0.08494287564995302,-0.5381870077075612,0.3393070741879497,2.261932694923273e-32,479,7.061558397885465e-32,False,0.0
NK cells,SREBF1(var.2),-0.5266200882458708,0.037967094089301434,-0.5385950424583437,0.3500548854863487,2.1077930786831846e-28,479,6.130935151942606e-28,False,0.0
NK cells,PPARD,-0.5499731714915432,0.06917723867322426,-0.5419442581059722,0.33981712874193826,3.539722358919966e-32,479,1.0999782384170647e-31,False,0.0
NK cells,NFKB2,-0.7226832298710942,0.05016740343256546,-0.5517163163266975,0.3386023902497459,1.2155493127743277e-32,479,3.824348770983616e-32,False,0.0
NK cells,ZNF682,-0.44381967716570897,0.08500455397786943,-0.5520026039671833,0.3439246877202922,1.2388024161823992e-30,479,3.768974395054629e-30,False,0.0
NK cells,NR6A1,-0.5526946439875327,0.05409787383346454,-0.5524716749252264,0.3419600610458203,2.287868854643453e-31,479,7.023306059095153e-31,False,0.0
NK cells,OTX2,-0.5702826973883557,0.04012135598123976,-0.569960328714112,0.33695494668787246,2.8164161359187596e-33,479,8.979684543677936e-33,False,0.0
NK cells,MEF2A,-0.6181137101450754,0.03799280045595093,-0.5754926327752914,0.3312401256979347,1.575279242794603e-35,479,5.237123924689371e-35,False,0.0
NK cells,EBF3,-0.6743388113956041,0.050561764669184585,-0.5841331772371571,0.3312207883268578,1.547413014455394e-35,479,5.148711395136945e-35,False,0.0
NK cells,MEF2C,-0.6471418926960486,0.03614516534458612,-0.5899667129725966,0.3251428265761778,5.126436721774641e-38,479,1.7788647492538763e-37,False,0.0
NK cells,SP3,-0.3901825115637823,0.02447784146981826,-0.5959996908532709,0.32957259136091643,3.3551361278510626e-36,479,1.1265461222643484e-35,False,0.0
NK cells,ZNF135,-0.6310180241849974,0.08767987206101614,-0.6027960269527154,0.32171960962619356,1.8836426626681907e-39,479,6.697028306815027e-39,False,0.0
NK cells,NFIB,-0.6390075865538478,0.09517399337986467,-0.6089990341394513,0.3245908325290745,3.0221131775220255e-38,479,1.052277961811886e-37,False,0.0
NK cells,RARA,-0.7384160632008281,0.06933539954567992,-0.6263331632072093,0.3173177207919683,2.452214931411702e-41,479,8.978879287322847e-41,False,0.0
NK cells,ZKSCAN5,-0.7732101436316263,0.09443514299452048,-0.6306842603895694,0.31434277926240234,1.2290190785866293e-42,479,4.604269622186576e-42,False,0.0
NK cells,IKZF1,-1.003096520751462,0.08297077949999278,-0.6351510571170402,0.3074245208412912,9.683713199602008e-46,479,3.844975819979364e-45,False,0.0
NK cells,RHOXF1,-0.672111792555365,0.06070641075371692,-0.654202552294064,0.31280231907817496,2.5599874975122364e-43,479,9.653037665363008e-43,False,0.0
NK cells,EBF1,-0.7155507302614021,0.049191846014633465,-0.6716073353305635,0.3116152054018067,7.575218641695878e-44,479,2.8805765624343535e-43,False,0.0
NK cells,ZBTB26,-0.7261256725280911,0.06280988230267096,-0.6747323441443812,0.3038079301805382,2.0840426553501373e-47,479,8.500036878575257e-47,False,0.0
NK cells,CEBPB,-2.4248056040031103,0.26714646009944104,-0.6756892814480722,0.34443424000490214,1.913315151126925e-30,479,5.790032237441689e-30,False,0.0
NK cells,NFKB1,-0.8386465438941447,0.05897758132260849,-0.6869527069740049,0.30126544258596405,1.3443333839317421e-48,479,5.555845629609632e-48,False,0.0
NK cells,SP4,-0.48095150995601577,0.038456746083187096,-0.6945005472741451,0.308311528563934,2.4560284977352185e-45,479,9.638303881509887e-45,False,0.0
NK cells,CEBPG(var.2),-2.7319811183473224,0.22031280088845012,-0.7242762080269358,0.3213532041144903,1.317628595947669e-39,479,4.6970266953341573e-39,False,0.0
NK cells,HLF,-2.1063923033666514,0.171552667619493,-0.7384259106533216,0.30049018980006414,5.787756164292117e-49,479,2.4091832757948462e-48,False,0.0
NK cells,KLF2,-0.4645691989680889,0.05077419184566748,-0.7478999598695222,0.2958821193859154,3.613251344778682e-51,479,1.5437396980965731e-50,False,0.0
NK cells,SP1,-0.5318162774801382,0.05199368188362775,-0.7750662026056124,0.2923953653595357,7.187683781361953e-53,479,3.1473342618387946e-52,False,0.0
NK cells,KLF6,-0.5801803705723468,0.08115510505074845,-0.777927199420198,0.2943803339438418,6.739494081242831e-52,479,2.919485337549089e-51,False,0.0
NK cells,TEF,-1.3437178604925069,0.13218219624145677,-0.8110672863661055,0.2590685364146555,1.4224496290710918e-70,479,7.643069321675482e-70,False,0.0
NK cells,DBP,-1.313219774308384,0.13434323673119003,-0.8517706339220782,0.2505869645525897,1.7002050219516094e-75,479,9.675147002554446e-75,False,0.0
NK cells,GFI1,-0.891124467348609,0.08259020307990149,-0.8559549558154798,0.2648885828394142,2.709934653293381e-67,479,1.4165885797448346e-66,False,0.0
NK cells,SPIC,-3.3291223832682717,0.25676196837590354,-0.885570921439182,0.2613990663314521,2.9921743247850866e-69,479,1.590845902507288e-68,False,0.0
NK cells,EWSR1-FLI1,-0.9540737801118953,0.08415946337319688,-0.9520393863933112,0.23077520004761515,1.1818539814545507e-87,479,7.506720893194838e-87,False,0.0
NK cells,KLF3,-0.7468642868910369,0.09340922133538919,-0.9538805557015243,0.2379172194769015,3.646847745050598e-83,479,2.2288740145732205e-82,False,0.0
T cells,TBX2,2.043611683317727,-0.2659791263756975,1.4834858696479571,0.8406380359078964,5.718873994383838e-255,935,1.0469938543564257e-253,True,1.4834858696479571
T cells,EOMES,2.050144272999421,-0.2467995795311841,1.4834258498347008,0.827803675185927,2.823901938485026e-236,935,4.760628017962673e-235,True,1.4834258498347008
T cells,TBX21,1.98332383707265,-0.2453130250971779,1.448981404977026,0.8344000615276136,8.56177968195771e-246,935,1.5127057027598644e-244,True,1.448981404977026
T cells,TBR1,1.908309855221847,-0.24284095298805877,1.4066010588604787,0.8225406140101915,8.117985361447524e-229,935,1.3085804291799476e-227,True,1.4066010588604787
T cells,TBX20,1.6845084157627535,-0.20784642191011196,1.3403022586984472,0.816833519481589,7.263460180773172e-221,935,1.1174129236276904e-219,True,1.3403022586984472
T cells,TBX1,1.5475434401610682,-0.18455064485805706,1.3187630803543542,0.8096010301791583,5.42792808185764e-211,935,7.985962552434914e-210,True,1.3187630803543542
T cells,TBX6,1.5027704844232987,-0.18834203231398056,1.2967509720854165,0.8071885215608684,9.49477185965039e-208,935,1.3769120768510922e-206,True,1.2967509720854165
T cells,TBX4,1.577978784281835,-0.21243537382861774,1.2708251066593672,0.8210887256773652,8.826760431577293e-227,935,1.4171854248476875e-225,True,1.2708251066593672
T cells,TBX3,1.3726813702779082,-0.17360697649608786,1.2422574822391552,0.7999158759619645,3.981643188668305e-198,935,5.442475790997285e-197,True,1.2422574822391552
T cells,TBX18,1.2660942969881936,-0.17958421718187792,1.1941346343960393,0.7948578160828009,1.4349837310727257e-191,935,1.8549342415080665e-190,True,1.1941346343960393
T cells,MGA,1.2215113420917116,-0.15170374905558934,1.1266742130779643,0.7738845227424164,1.4369360982354322e-165,935,1.6016097667935425e-164,True,1.1266742130779643
T cells,RUNX3,1.2081083364249177,-0.16335456430742443,1.0614572596313818,0.7887115886307315,9.429292657436425e-184,935,1.1631377467069444e-182,True,1.0614572596313818
T cells,RUNX2,1.1896503295312035,-0.20255761429389293,0.9525185470524253,0.7688346302455864,1.355370902133481e-159,935,1.4318095744209047e-158,True,0.9525185470524253
T cells,ELK4,0.8850165446366733,-0.20131896095581722,0.9009039567330317,0.7569921981080259,5.1068717143301585e-146,935,4.931361087393752e-145,True,0.9009039567330317
T cells,ZBTB7A,0.7588377430182006,-0.17113810398858892,0.8809811214056589,0.7461807618670364,3.714647246088301e-134,935,3.295934815279225e-133,True,0.8809811214056589
T cells,RREB1,0.7815763902244535,-0.14911929089686055,0.8637671740102248,0.7418870328512536,1.3797782536240165e-129,935,1.2083512584767903e-128,True,0.8637671740102248
T cells,ETS1,0.8119414821696992,-0.18354643957622147,0.8337443907378824,0.7324296124781268,8.372759581116514e-120,935,6.816133856176542e-119,True,0.8337443907378824
T cells,RORC,0.8942537532264405,-0.11408418644383457,0.8245810188725922,0.6850609729121959,1.1870688298241479e-76,935,6.831977930965153e-76,True,0.8245810188725922
T cells,ERF,0.804496076290376,-0.16827690655284913,0.8150368854508095,0.7300145175220979,2.284595434801125e-117,935,1.819581324646723e-116,True,0.8150368854508095
T cells,ERG,0.7341566212771312,-0.16108651009645775,0.7614030528928218,0.7137053439863223,1.3970970349818317e-101,935,9.813636464473075e-101,True,0.7614030528928218
T cells,FLI1,0.6712751541120633,-0.15869887726857146,0.7212918703050433,0.7046626905127006,2.5119371954653107e-93,935,1.6633875438384036e-92,True,0.7212918703050433
T cells,FOXP1,0.7583153350538767,-0.1119061060422028,0.6873399499076227,0.6993804359884813,1.1420356459203132e-88,935,7.369499558841447e-88,True,0.6873399499076227
T cells,GATA3,0.7132148365895503,-0.0967524280928057,0.6750852477063682,0.6928297869878626,4.628468162517804e-83,935,2.820298521919734e-82,True,0.6750852477063682
T cells,FOXD1,0.7446037137685362,-0.1318857177361161,0.6737808863452436,0.6937399056258972,7.897089246199757e-84,935,4.878110395438812e-83,True,0.6737808863452436
T cells,ZSCAN4,0.6708231065523553,-0.12638195536166652,0.6655677724634509,0.6919677197825571,2.4521322805148753e-82,935,1.4807951055168932e-81,True,0.6655677724634509
T cells,RORA(var.2),0.6629984198649351,-0.07424276018986944,0.6548990077935328,0.6548428833854344,3.2530629515071504e-54,935,1.4559615820572932e-53,True,0.6548990077935328
T cells,FOXA3,0.7152169604352427,-0.11145024284492039,0.6481577473827336,0.687946372967598,5.3051615830798827e-79,935,3.1381116615703517e-78,True,0.6481577473827336
T cells,GATA5,0.682012105363214,-0.09996460958479356,0.6431055523884568,0.6877338849038869,7.924558715780856e-79,935,4.667069077736441e-78,True,0.6431055523884568
T cells,TBXT,0.5968506046191755,-0.08402679349147274,0.632120823128405,0.6664225980579326,2.4113588843048387e-62,935,1.1941686714684672e-61,True,0.632120823128405
T cells,ETV2,0.6059006167030613,-0.12084389992693963,0.6263031245336563,0.6789193736434488,9.029243804731515e-72,935,4.923493319938505e-71,True,0.6263031245336563
T cells,SPDEF,0.568056861473257,-0.13937176070435064,0.6236409273079675,0.6764835879855083,7.017790907179556e-70,935,3.74590791694571e-69,True,0.6236409273079675
T cells,GATA6,0.6530606060699807,-0.08245833320546382,0.6224044216714951,0.6811500218817785,1.591215843025252e-73,935,8.855652408363368e-73,True,0.6224044216714951
T cells,CTCF,0.9634886822147496,-0.252274101644926,0.6183518075397106,0.6770438704135895,2.5918779513752412e-70,935,1.3908140837220457e-69,True,0.6183518075397106
T cells,GATA2,0.5945135330492604,-0.07756172264131245,0.5956346723010914,0.6668109570878926,1.2575247095441962e-62,935,6.24287726971266e-62,True,0.5956346723010914
T cells,FOXP2,0.5853306669369861,-0.09204485216388242,0.5903950988995148,0.670618182362674,1.9633889027583852e-65,935,1.0081055203756886e-64,True,0.5903950988995148
T cells,ETV1,0.5530253083388252,-0.08505028090512465,0.5774245295607757,0.6557677033116693,7.662189116738729e-55,935,3.4522513548245986e-54,True,0.5774245295607757
T cells,FEV,0.49718870979011925,-0.12282713129388093,0.5729738478380292,0.6605887729801213,3.555053830141756e-58,935,1.682309683830824e-57,True,0.5729738478380292
T cells,ELK3,0.4891588827095686,-0.1281425614174696,0.5725384126451682,0.6612062270845371,1.3080606460549262e-58,935,6.219052143288168e-58,True,0.5725384126451682
T cells,FOXA2,0.5938702595879651,-0.09597427551034153,0.5642411645759654,0.6649042816821268,3.0296613831499408e-61,935,1.4840205758141236e-60,True,0.5642411645759654
T cells,FOXO3,0.6004357019094163,-0.11054701634445899,0.5627581607398429,0.6628006362390838,9.721359665054053e-60,935,4.66579136474599e-59,True,0.5627581607398429
T cells,GATA4,0.5304364093929674,-0.06372216573443976,0.5429659958900525,0.6553066545789408,1.5771101614915008e-54,935,7.089986348216236e-54,True,0.5429659958900525
T cells,KLF17,0.4114403731091021,-0.07638544671589248,0.5425516943672263,0.6530383002588379,5.332116226779761e-53,935,2.342425869006614e-52,True,0.5425516943672263
T cells,MEIS2,0.4652789500202804,-0.08125522355130124,0.5212250422392278,0.6438784448487299,4.72494598718876e-47,935,1.9193907092535868e-46,True,0.5212250422392278
T cells,FOXK1,0.5451025830511409,-0.09754911320746443,0.5100330823124248,0.6480726679230823,9.913506940558724e-50,935,4.169443771465759e-49,True,0.5100330823124248
T cells,SRY,0.5180535270999302,-0.06997107902910668,0.508355018635514,0.6471432198135251,3.94721821305048e-49,935,1.6498393481407275e-48,True,0.508355018635514
T cells,ZEB1,0.7019094795099032,-0.24592995077164545,0.49669830082197414,0.636550124926919,1.4819996528774022e-42,935,5.541747315658013e-42,False,0.0
T cells,ETV3,0.4085472124917982,-0.11068589080583409,0.4921857396501488,0.6407970276173227,3.921188644329308e-45,935,1.5343451890673485e-44,False,0.0
T cells,TCF7,0.7700033232110974,-0.1290578844211275,0.49182154097762376,0.6517990361127616,3.571334907792489e-52,935,1.5553951600568795e-51,False,0.0
T cells,FOXG1,0.4802682185798884,-0.06669117825563697,0.4917066082437382,0.6432062692826792,1.248871797540914e-46,935,5.037821827368432e-46,False,0.0
T cells,NKX2-3,0.45578918229732723,-0.06613734669550948,0.47716549180178686,0.6381544710633047,1.6082709760840954e-43,935,6.075690354095472e-43,False,0.0
T cells,ELK1,0.3815934764973816,-0.1142783835340322,0.4768030789326149,0.6347895095418847,1.6460802962524242e-41,935,6.043594263736214e-41,False,0.0
T cells,EGR1,0.31258595372751646,-0.11369230473229146,0.4731403583357144,0.6367637019749411,1.10431959193813e-42,935,4.1409426033194387e-42,False,0.0
T cells,ZNF382,0.43527773375778345,-0.05500294066861592,0.4681805103833592,0.6335299630630133,9.041470180725713e-41,935,3.27793802430253e-40,False,0.0
T cells,ZNF740,0.33737999616872644,-0.08228060033017483,0.4638813315757801,0.6350337142736576,1.180928096611227e-41,935,4.3515802175674177e-41,False,0.0
T cells,SMAD2::SMAD3::SMAD4,0.4081773472054976,-0.04783325211289174,0.46171118247026627,0.6242252727395238,1.616254895275547e-35,935,5.368938675110725e-35,False,0.0
